uid,speed,timestamp,minutesHour,minutesDay,distortedMinutes,morningrush,morningfall,morningrise,remainingday,weekday,holidayfr,holidaych,schoolfr,schoolch,humidity,pressure,rain3h,snow3h,temperature,weather
5-3-2017+215643,33,1491403474000,44,1004,23.53720459187964,false,NA,NA,434,wednesday,false,false,true,true,50.0,1021.0,,,13.47,clearorclouds
5-3-2017+215907,40,1491404406000,0,1020,23.874672772626646,false,NA,NA,450,wednesday,false,false,true,true,38.0,1019.0,,,15.43,clearorclouds
5-3-2017+216171,40,1491405146000,12,1032,24.124676163629637,false,NA,NA,462,wednesday,false,false,true,true,38.0,1019.0,,,15.43,clearorclouds
5-3-2017+215117,36,1491406255000,30,1050,24.49489742783178,false,NA,NA,480,wednesday,false,false,true,true,38.0,1019.0,,,15.43,clearorclouds
5-3-2017+216349,34,1491407095000,44,1064,24.779023386727733,false,NA,NA,494,wednesday,false,false,true,true,38.0,1019.0,,,15.43,clearorclouds
5-3-2017+216523,36,1491407880000,58,1078,25.059928172283335,false,NA,NA,508,wednesday,false,false,true,true,38.0,1019.0,,,15.43,clearorclouds
5-3-2017+215819,40,1491408780000,13,1093,25.357444666211933,false,NA,NA,523,wednesday,false,false,true,true,38.0,1019.0,,,15.43,clearorclouds
5-3-2017+216083,36,1491409680000,28,1108,25.65151067676132,false,NA,NA,538,wednesday,false,false,true,true,38.0,1019.0,,,15.43,clearorclouds
5-3-2017+216303,32,1491410717000,45,1125,25.98076211353316,false,NA,NA,555,wednesday,false,false,true,true,38.0,1019.0,,,15.43,clearorclouds
5-3-2017+215597,37,1491411500000,58,1138,26.229754097208,false,NA,NA,568,wednesday,false,false,true,true,38.0,1019.0,,,15.43,clearorclouds
5-3-2017+215729,38,1491412636000,17,1157,26.589471600616662,false,NA,NA,587,wednesday,false,false,true,true,38.0,1019.0,,,15.43,clearorclouds
5-3-2017+215993,34,1491413621000,33,1173,26.888659319497503,false,NA,NA,603,wednesday,false,false,true,true,38.0,1019.0,,,15.43,clearorclouds
5-3-2017+216699,40,1491414546000,49,1189,27.184554438136374,false,NA,NA,619,wednesday,false,false,true,true,38.0,1019.0,,,15.43,clearorclouds
5-3-2017+216435,40,1491418515000,55,1255,28.372521918222215,false,NA,NA,685,wednesday,false,false,true,true,54.0,1021.0,,,13.02,clearorclouds
5-3-2017+216787,40,1491422334000,58,1318,29.46183972531247,false,NA,NA,748,wednesday,false,false,true,true,54.0,1021.0,,,13.02,clearorclouds
5-3-2017+216961,40,1491426035000,0,1380,30.495901363953813,false,NA,NA,810,wednesday,false,false,true,true,54.0,1021.0,,,13.02,clearorclouds
5-3-2017+216873,43,1491429795000,3,1443,21.142374511865974,false,NA,NA,873,wednesday,false,false,true,true,54.0,1021.0,,,13.02,clearorclouds
5-3-2017+217047,40,1491433295000,1,1501,19.72308292331602,false,NA,NA,931,wednesday,false,false,true,true,70.0,1022.0,,,8.25,clearorclouds
6-3-2017+217680,31,1491454322000,52,412,6.164414002968976,true,38,NA,NA,thursday,false,false,true,true,75.0,1020.0,,,5.43,clearorclouds
6-3-2017+215704,29,1491455793000,16,436,3.7416573867739413,true,14,NA,NA,thursday,false,false,true,true,75.0,1020.0,,,5.43,clearorclouds
6-3-2017+217592,26,1491456960000,36,456,2.449489742783178,true,NA,6,NA,thursday,false,false,true,true,75.0,1020.0,,,5.43,clearorclouds
6-3-2017+217902,26,1491457860000,51,471,4.58257569495584,true,NA,21,NA,thursday,false,false,true,true,75.0,1020.0,,,5.43,clearorclouds
6-3-2017+214384,26,1491458820000,7,487,6.082762530298219,true,NA,37,NA,thursday,false,false,true,true,75.0,1020.0,,,5.43,clearorclouds
6-3-2017+218122,27,1491459823000,23,503,7.280109889280518,true,NA,53,NA,thursday,false,false,true,true,75.0,1020.0,,,5.43,clearorclouds
6-3-2017+214606,25,1491460854000,40,520,8.366600265340756,true,NA,70,NA,thursday,false,false,true,true,86.0,1021.0,,,4.94,clearorclouds
6-3-2017+217856,25,1491461744000,55,535,9.219544457292887,true,NA,85,NA,thursday,false,false,true,true,86.0,1021.0,,,4.94,clearorclouds
6-3-2017+217766,38,1491463022000,17,557,10.344080432788601,false,NA,107,NA,thursday,false,false,true,true,86.0,1021.0,,,4.94,clearorclouds
6-3-2017+218034,37,1491463376000,22,562,10.583005244258363,false,NA,112,NA,thursday,false,false,true,true,86.0,1021.0,,,4.94,clearorclouds
6-3-2017+214560,40,1491464421000,40,580,11.40175425099138,false,NA,NA,10,thursday,false,false,true,true,86.0,1021.0,,,4.94,clearorclouds
6-3-2017+214694,37,1491465676000,1,601,12.288205727444508,false,NA,NA,31,thursday,false,false,true,true,86.0,1021.0,,,4.94,clearorclouds
6-3-2017+215790,37,1491467352000,29,629,13.379088160259652,false,NA,NA,59,thursday,false,false,true,true,86.0,1021.0,,,4.94,clearorclouds
6-3-2017+214826,36,1491469164000,59,659,14.45683229480096,false,NA,NA,89,thursday,false,false,true,true,86.0,1021.0,,,4.94,clearorclouds
6-3-2017+214470,36,1491470940000,29,689,15.459624833740307,false,NA,NA,119,thursday,false,false,true,true,86.0,1021.0,,,4.94,clearorclouds
6-3-2017+214914,36,1491472862000,1,721,16.46207763315433,false,NA,NA,151,thursday,false,false,true,true,86.0,1021.0,,,4.94,clearorclouds
6-3-2017+214780,40,1491474556000,29,749,17.291616465790582,false,NA,NA,179,thursday,false,false,true,true,86.0,1021.0,,,4.94,clearorclouds
6-3-2017+215134,32,1491476413000,0,780,18.16590212458495,false,NA,NA,210,thursday,false,false,true,true,58.0,1021.0,,,12.96,clearorclouds
6-3-2017+215222,29,1491478211000,30,810,18.973665961010276,false,NA,NA,240,thursday,false,false,true,true,58.0,1021.0,,,12.96,clearorclouds
6-3-2017+215046,40,1491479963000,59,839,19.72308292331602,false,NA,NA,269,thursday,false,false,true,true,58.0,1021.0,,,12.96,clearorclouds
6-3-2017+215486,39,1491481831000,30,870,20.493901531919196,false,NA,NA,300,thursday,false,false,true,true,58.0,1021.0,,,12.96,clearorclouds
6-3-2017+215398,37,1491483551000,59,899,21.18962010041709,false,NA,NA,329,thursday,false,false,true,true,58.0,1021.0,,,12.96,clearorclouds
6-3-2017+215878,36,1491485340000,29,929,21.88606862823929,false,NA,NA,359,thursday,false,false,true,true,58.0,1021.0,,,12.96,clearorclouds
6-3-2017+215308,29,1491487153000,59,959,22.561028345356956,false,NA,NA,389,thursday,false,false,true,true,58.0,1021.0,,,12.96,clearorclouds
6-3-2017+215966,35,1491489049000,30,990,23.2379000772445,false,NA,NA,420,thursday,false,false,true,true,58.0,1021.0,,,12.96,clearorclouds
6-3-2017+216098,36,1491489720000,42,1002,23.49468024894146,false,NA,NA,432,thursday,false,false,true,true,58.0,1021.0,,,12.96,clearorclouds
6-3-2017+216362,37,1491490756000,59,1019,23.853720883753127,false,NA,NA,449,thursday,false,false,true,true,58.0,1021.0,,,12.96,clearorclouds
6-3-2017+216626,32,1491491706000,15,1035,24.186773244895647,false,NA,NA,465,thursday,false,false,true,true,41.0,1019.0,,,14.95,clearorclouds
6-3-2017+215572,38,1491492529000,28,1048,24.454038521274967,false,NA,NA,478,thursday,false,false,true,true,41.0,1019.0,,,14.95,clearorclouds
6-3-2017+216804,74,1491493290000,41,1061,24.71841418861655,false,NA,NA,491,thursday,false,false,true,true,41.0,1019.0,,,14.95,clearorclouds
6-3-2017+216978,36,1491494280000,58,1078,25.059928172283335,false,NA,NA,508,thursday,false,false,true,true,41.0,1019.0,,,14.95,clearorclouds
6-3-2017+216274,36,1491495303000,15,1095,25.39685019840059,false,NA,NA,525,thursday,false,false,true,true,41.0,1019.0,,,14.95,clearorclouds
6-3-2017+216538,42,1491496064000,27,1107,25.632011235952593,false,NA,NA,537,thursday,false,false,true,true,41.0,1019.0,,,14.95,clearorclouds
6-3-2017+216758,31,1491496971000,42,1122,25.92296279363144,false,NA,NA,552,thursday,false,false,true,true,41.0,1019.0,,,14.95,clearorclouds
6-3-2017+216052,38,1491498091000,1,1141,26.28687885618983,false,NA,NA,571,thursday,false,false,true,true,41.0,1019.0,,,14.95,clearorclouds
6-3-2017+216184,36,1491498840000,14,1154,26.5329983228432,false,NA,NA,584,thursday,false,false,true,true,41.0,1019.0,,,14.95,clearorclouds
6-3-2017+216448,37,1491499696000,28,1168,26.795522013948524,false,NA,NA,598,thursday,false,false,true,true,41.0,1019.0,,,14.95,clearorclouds
6-3-2017+217154,42,1491500947000,49,1189,27.184554438136374,false,NA,NA,619,thursday,false,false,true,true,41.0,1019.0,,,14.95,clearorclouds
6-3-2017+216890,40,1491504894000,54,1254,28.35489375751565,false,NA,NA,684,thursday,false,false,true,true,41.0,1019.0,,,14.95,clearorclouds
6-3-2017+217242,42,1491508736000,58,1318,29.46183972531247,false,NA,NA,748,thursday,false,false,true,true,46.0,1021.0,,,12.24,clearorclouds
6-3-2017+217416,43,1491512426000,0,1380,30.495901363953813,false,NA,NA,810,thursday,false,false,true,true,46.0,1021.0,,,12.24,clearorclouds
6-3-2017+217328,38,1491516038000,0,1440,21.213203435596427,false,NA,NA,870,thursday,false,false,true,true,46.0,1021.0,,,12.24,clearorclouds
6-3-2017+217502,41,1491519686000,1,1501,19.72308292331602,false,NA,NA,931,thursday,false,false,true,true,57.0,1022.0,,,8.87,clearorclouds
7-3-2017+221183,32,1491540881000,54,414,6.0,true,36,NA,NA,friday,false,false,true,true,100.0,1022.0,,,5.72,clearorclouds
7-3-2017+219207,34,1491542242000,17,437,3.605551275463989,true,13,NA,NA,friday,false,false,true,true,100.0,1022.0,,,5.72,clearorclouds
7-3-2017+221095,26,1491543360000,36,456,2.449489742783178,true,NA,6,NA,friday,false,false,true,true,100.0,1022.0,,,5.72,clearorclouds
7-3-2017+219777,43,1491581598000,13,1093,25.357444666211933,false,NA,NA,523,friday,false,false,true,true,34.0,1020.0,,,19.31,clearorclouds
7-3-2017+220041,35,1491582471000,27,1107,25.632011235952593,false,NA,NA,537,friday,false,false,true,true,34.0,1020.0,,,19.31,clearorclouds
7-3-2017+220261,42,1491583596000,46,1126,26.0,false,NA,NA,556,friday,false,false,true,true,34.0,1020.0,,,19.31,clearorclouds
7-3-2017+219555,34,1491584446000,0,1140,26.267851073127396,false,NA,NA,570,friday,false,false,true,true,34.0,1020.0,,,19.31,clearorclouds
7-3-2017+219687,40,1491585280000,14,1154,26.5329983228432,false,NA,NA,584,friday,false,false,true,true,34.0,1020.0,,,19.31,clearorclouds
7-3-2017+219951,36,1491586137000,28,1168,26.795522013948524,false,NA,NA,598,friday,false,false,true,true,34.0,1020.0,,,19.31,clearorclouds
7-3-2017+220657,46,1491587469000,51,1191,27.2213151776324,false,NA,NA,621,friday,false,false,true,true,34.0,1020.0,,,19.31,clearorclouds
7-3-2017+220393,45,1491591412000,56,1256,28.39013913315678,false,NA,NA,686,friday,false,false,true,true,34.0,1020.0,,,19.31,clearorclouds
7-3-2017+220745,37,1491595000000,56,1316,29.427877939124322,false,NA,NA,746,friday,false,false,true,true,58.0,1021.0,,,13.26,clearorclouds
7-3-2017+220919,42,1491598868000,1,1381,30.512292604784715,false,NA,NA,811,friday,false,false,true,true,58.0,1021.0,,,13.26,clearorclouds
7-3-2017+220831,42,1491602420000,0,1440,21.213203435596427,false,NA,NA,870,friday,false,false,true,true,58.0,1021.0,,,13.26,clearorclouds
7-3-2017+221005,40,1491606089000,1,1501,19.72308292331602,false,NA,NA,931,friday,false,false,true,true,70.0,1022.0,,,7.97,clearorclouds
8-3-2017+142873,45,1491663155000,52,1012,23.706539182259394,false,NA,NA,442,saturday,false,false,true,true,48.0,1023.0,,,17.25,clearorclouds
8-3-2017+143047,42,1491666319000,45,1065,24.79919353527449,false,NA,NA,495,saturday,false,false,true,true,37.0,1021.0,,,21.26,clearorclouds
8-3-2017+143307,37,1491668600000,23,1103,25.553864678361276,false,NA,NA,533,saturday,false,false,true,true,37.0,1021.0,,,21.26,clearorclouds
8-3-2017+141786,36,1491671414000,10,1150,26.457513110645905,false,NA,NA,580,saturday,false,false,true,true,37.0,1021.0,,,21.26,clearorclouds
8-3-2017+141568,37,1491674161000,56,1196,27.313000567495326,false,NA,NA,626,saturday,false,false,true,true,37.0,1021.0,,,21.26,clearorclouds
8-3-2017+143133,38,1491677859000,57,1257,28.407745422683583,false,NA,NA,687,saturday,false,false,true,true,37.0,1021.0,,,21.26,clearorclouds
8-3-2017+141872,45,1491681586000,59,1319,29.478805945967352,false,NA,NA,749,saturday,false,false,true,true,58.0,1021.0,,,14.49,clearorclouds
8-3-2017+141654,41,1491685321000,2,1382,30.528675044947494,false,NA,NA,812,saturday,false,false,true,true,58.0,1021.0,,,14.49,clearorclouds
8-3-2017+141958,43,1491688848000,0,1440,21.213203435596427,false,NA,NA,870,saturday,false,false,true,true,58.0,1021.0,,,14.49,clearorclouds
8-3-2017+141740,49,1491692695000,4,1504,19.6468827043885,false,NA,NA,934,saturday,false,false,true,true,75.0,1023.0,,,8.98,clearorclouds
9-3-2017+107095,42,1491716922000,48,468,4.242640687119285,true,NA,18,NA,sunday,false,false,true,true,87.0,1023.0,,,6.23,clearorclouds
9-3-2017+106877,42,1491720418000,46,526,8.717797887081348,true,NA,76,NA,sunday,false,false,true,true,87.0,1023.0,,,6.23,clearorclouds
9-3-2017+107357,45,1491724038000,47,587,11.704699910719626,false,NA,NA,17,sunday,false,false,true,true,76.0,1025.0,,,9.47,clearorclouds
9-3-2017+107181,40,1491728102000,55,655,14.317821063276353,false,NA,NA,85,sunday,false,false,true,true,76.0,1025.0,,,9.47,clearorclouds
9-3-2017+106963,39,1491731438000,50,710,16.1245154965971,false,NA,NA,140,sunday,false,false,true,true,76.0,1025.0,,,9.47,clearorclouds
9-3-2017+107443,45,1491735018000,50,770,17.88854381999832,false,NA,NA,200,sunday,false,false,true,true,76.0,1025.0,,,9.47,clearorclouds
9-3-2017+107267,42,1491738802000,53,833,19.570385790780925,false,NA,NA,263,sunday,false,false,true,true,39.0,1024.0,,,18.97,clearorclouds
9-3-2017+107049,42,1491742258000,50,890,20.97617696340303,false,NA,NA,320,sunday,false,false,true,true,39.0,1024.0,,,18.97,clearorclouds
9-3-2017+107533,37,1491745570000,46,946,22.271057451320086,false,NA,NA,376,sunday,false,false,true,true,39.0,1024.0,,,18.97,clearorclouds
9-3-2017+107837,43,1491749085000,44,1004,23.53720459187964,false,NA,NA,434,sunday,false,false,true,true,39.0,1024.0,,,18.97,clearorclouds
9-3-2017+107925,45,1491752783000,46,1066,24.819347291981714,false,NA,NA,496,sunday,false,false,true,true,29.0,1022.0,,,23.48,clearorclouds
9-3-2017+107619,48,1491756594000,49,1129,26.057628441590765,false,NA,NA,559,sunday,false,false,true,true,29.0,1022.0,,,23.48,clearorclouds
9-3-2017+108013,40,1491760338000,52,1192,27.23967694375247,false,NA,NA,622,sunday,false,false,true,true,29.0,1022.0,,,23.48,clearorclouds
9-3-2017+107705,46,1491764063000,54,1254,28.35489375751565,false,NA,NA,684,sunday,false,false,true,true,29.0,1022.0,,,23.48,clearorclouds
9-3-2017+108101,37,1491767924000,58,1318,29.46183972531247,false,NA,NA,748,sunday,false,false,true,true,58.0,1022.0,,,16.25,clearorclouds
9-3-2017+108275,36,1491771655000,0,1380,30.495901363953813,false,NA,NA,810,sunday,false,false,true,true,58.0,1022.0,,,16.25,clearorclouds
9-3-2017+108187,40,1491775335000,2,1442,21.166010488516726,false,NA,NA,872,sunday,false,false,true,true,58.0,1022.0,,,16.25,clearorclouds
9-3-2017+108361,33,1491778910000,1,1501,19.72308292331602,false,NA,NA,931,sunday,false,false,true,true,76.0,1024.0,,,10.24,clearorclouds
10-3-2017+217680,30,1491799872000,51,411,6.244997998398398,true,39,NA,NA,monday,false,false,true,true,81.0,1023.0,,,7.24,clearorclouds
10-3-2017+215704,28,1491801423000,17,437,3.605551275463989,true,13,NA,NA,monday,false,false,true,true,81.0,1023.0,,,7.24,clearorclouds
10-3-2017+217592,26,1491802560000,36,456,2.449489742783178,true,NA,6,NA,monday,false,false,true,true,81.0,1023.0,,,7.24,clearorclouds
10-3-2017+217902,31,1491803454000,50,470,4.47213595499958,true,NA,20,NA,monday,false,false,true,true,81.0,1023.0,,,7.24,clearorclouds
10-3-2017+214384,33,1491804315000,5,485,5.916079783099616,true,NA,35,NA,monday,false,false,true,true,81.0,1023.0,,,7.24,clearorclouds
10-3-2017+218122,28,1491805385000,23,503,7.280109889280518,true,NA,53,NA,monday,false,false,true,true,81.0,1023.0,,,7.24,clearorclouds
10-3-2017+214606,29,1491806269000,37,517,8.18535277187245,true,NA,67,NA,monday,false,false,true,true,81.0,1023.0,,,7.24,clearorclouds
10-3-2017+217856,28,1491807300000,55,535,9.219544457292887,true,NA,85,NA,monday,false,false,true,true,81.0,1023.0,,,7.24,clearorclouds
10-3-2017+217766,31,1491808089000,8,548,9.899494936611665,true,NA,98,NA,monday,false,false,true,true,66.0,1023.0,,,12.64,clearorclouds
10-3-2017+218034,36,1491808995000,23,563,10.63014581273465,false,NA,113,NA,monday,false,false,true,true,66.0,1023.0,,,12.64,clearorclouds
10-3-2017+214560,35,1491809906000,38,578,11.313708498984761,false,NA,NA,8,monday,false,false,true,true,66.0,1023.0,,,12.64,clearorclouds
10-3-2017+214694,39,1491811189000,59,599,12.206555615733702,false,NA,NA,29,monday,false,false,true,true,66.0,1023.0,,,12.64,clearorclouds
10-3-2017+215790,40,1491812962000,29,629,13.379088160259652,false,NA,NA,59,monday,false,false,true,true,66.0,1023.0,,,12.64,clearorclouds
10-3-2017+214826,39,1491814794000,59,659,14.45683229480096,false,NA,NA,89,monday,false,false,true,true,66.0,1023.0,,,12.64,clearorclouds
10-3-2017+214470,40,1491816771000,32,692,15.556349186104045,false,NA,NA,122,monday,false,false,true,true,66.0,1023.0,,,12.64,clearorclouds
10-3-2017+214914,34,1491818332000,58,718,16.3707055437449,false,NA,NA,148,monday,false,false,true,true,66.0,1023.0,,,12.64,clearorclouds
10-3-2017+214780,39,1491820176000,29,749,17.291616465790582,false,NA,NA,179,monday,false,false,true,true,66.0,1023.0,,,12.64,clearorclouds
10-3-2017+215134,32,1491821984000,59,779,18.138357147217054,false,NA,NA,209,monday,false,false,true,true,66.0,1023.0,,,12.64,clearorclouds
10-3-2017+215222,37,1491823908000,31,811,19.0,false,NA,NA,241,monday,false,false,true,true,33.0,1022.0,,,20.72,clearorclouds
10-3-2017+215046,37,1491825601000,0,840,19.748417658131498,false,NA,NA,270,monday,false,false,true,true,33.0,1022.0,,,20.72,clearorclouds
10-3-2017+215486,48,1491827423000,30,870,20.493901531919196,false,NA,NA,300,monday,false,false,true,true,33.0,1022.0,,,20.72,clearorclouds
10-3-2017+215398,36,1491829140000,59,899,21.18962010041709,false,NA,NA,329,monday,false,false,true,true,33.0,1022.0,,,20.72,clearorclouds
10-3-2017+215878,40,1491830868000,27,927,21.840329667841555,false,NA,NA,357,monday,false,false,true,true,33.0,1022.0,,,20.72,clearorclouds
10-3-2017+215308,42,1491833030000,3,963,22.64950330581225,false,NA,NA,393,monday,false,false,true,true,33.0,1022.0,,,20.72,clearorclouds
10-3-2017+215966,36,1491834414000,26,986,23.15167380558045,false,NA,NA,416,monday,false,false,true,true,33.0,1022.0,,,20.72,clearorclouds
10-3-2017+216098,42,1491835345000,42,1002,23.49468024894146,false,NA,NA,432,monday,false,false,true,true,33.0,1022.0,,,20.72,clearorclouds
10-3-2017+216362,33,1491836278000,57,1017,23.811761799581316,false,NA,NA,447,monday,false,false,true,true,33.0,1022.0,,,20.72,clearorclouds
10-3-2017+216626,39,1491837222000,13,1033,24.145392935299274,false,NA,NA,463,monday,false,false,true,true,23.0,1020.0,,,23.78,clearorclouds
10-3-2017+215572,40,1491838087000,28,1048,24.454038521274967,false,NA,NA,478,monday,false,false,true,true,23.0,1020.0,,,23.78,clearorclouds
10-3-2017+216804,36,1491838980000,43,1063,24.758836806279895,false,NA,NA,493,monday,false,false,true,true,23.0,1020.0,,,23.78,clearorclouds
10-3-2017+216978,34,1491839868000,57,1077,25.03996805109783,false,NA,NA,507,monday,false,false,true,true,23.0,1020.0,,,23.78,clearorclouds
10-3-2017+216274,36,1491840922000,15,1095,25.39685019840059,false,NA,NA,525,monday,false,false,true,true,23.0,1020.0,,,23.78,clearorclouds
10-3-2017+216538,39,1491841741000,29,1109,25.67099530598687,false,NA,NA,539,monday,false,false,true,true,23.0,1020.0,,,23.78,clearorclouds
10-3-2017+216758,40,1491842569000,42,1122,25.92296279363144,false,NA,NA,552,monday,false,false,true,true,23.0,1020.0,,,23.78,clearorclouds
10-3-2017+216052,32,1491843494000,58,1138,26.229754097208,false,NA,NA,568,monday,false,false,true,true,23.0,1020.0,,,23.78,clearorclouds
10-3-2017+216184,34,1491844424000,13,1153,26.514147167125703,false,NA,NA,583,monday,false,false,true,true,23.0,1020.0,,,23.78,clearorclouds
10-3-2017+216448,32,1491845293000,28,1168,26.795522013948524,false,NA,NA,598,monday,false,false,true,true,23.0,1020.0,,,23.78,clearorclouds
